split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,stress_axis,stress_level
stress_morphology,5,22,oracle_intent_upper_bound,place,place,1,1,0.01837,0.98500,0.01500,0,success,stress,0.90426,0.99898,1.01747,0.11241,0.07304,0.01056,block_to_bin,0.44672,morphology,0.0
stress_morphology,5,23,body_normalized_knn,handoff,handoff,1,1,0.03744,0.82548,0.17452,0,success,stress,1.06497,0.97096,1.00233,0.10936,0.06952,0.01191,tool_handoff,0.42615,morphology,0.0
stress_morphology,5,23,object_affordance_classifier,handoff,handoff,1,0,0.52269,0.96153,0.03847,0,bad_action_parameter,stress,1.06497,0.97096,1.00233,0.10936,0.06952,0.01191,tool_handoff,0.42615,morphology,0.0
stress_morphology,5,23,style_invariant_logistic,handoff,handoff,1,1,0.00633,0.99298,0.00702,0,success,stress,1.06497,0.97096,1.00233,0.10936,0.06952,0.01191,tool_handoff,0.42615,morphology,0.0
stress_morphology,5,23,physical_intent_disambiguation,handoff,handoff,1,1,0.00633,0.83404,0.16596,0,success,stress,1.06497,0.97096,1.00233,0.10936,0.06952,0.01191,tool_handoff,0.42615,morphology,0.0
stress_morphology,5,23,oracle_intent_upper_bound,handoff,handoff,1,1,0.00933,0.98500,0.01500,0,success,stress,1.06497,0.97096,1.00233,0.10936,0.06952,0.01191,tool_handoff,0.42615,morphology,0.0
stress_morphology,5,0,body_normalized_knn,push,push,1,1,0.16915,0.83554,0.16446,0,success,stress,1.14359,0.91626,0.98852,0.16456,0.02021,0.01318,sliding_box,0.43611,morphology,0.2
stress_morphology,5,0,object_affordance_classifier,push,push,1,1,0.11981,0.77806,0.22194,0,success,stress,1.14359,0.91626,0.98852,0.16456,0.02021,0.01318,sliding_box,0.43611,morphology,0.2
stress_morphology,5,0,style_invariant_logistic,push,push,1,1,0.07679,0.39144,0.60856,0,success,stress,1.14359,0.91626,0.98852,0.16456,0.02021,0.01318,sliding_box,0.43611,morphology,0.2
stress_morphology,5,0,physical_intent_disambiguation,push,push,1,1,0.07679,0.96853,0.03147,0,success,stress,1.14359,0.91626,0.98852,0.16456,0.02021,0.01318,sliding_box,0.43611,morphology,0.2
stress_morphology,5,0,oracle_intent_upper_bound,push,push,1,1,0.03627,0.98500,0.01500,0,success,stress,1.14359,0.91626,0.98852,0.16456,0.02021,0.01318,sliding_box,0.43611,morphology,0.2
stress_morphology,5,1,body_normalized_knn,pull,pull,1,1,0.25003,0.83348,0.16652,0,success,stress,1.11862,0.92945,1.08585,0.13007,0.03266,0.01255,tethered_box,0.38675,morphology,0.2
stress_morphology,5,1,object_affordance_classifier,pull,push,0,0,0.23844,0.76873,0.76873,0,wrong_intent,stress,1.11862,0.92945,1.08585,0.13007,0.03266,0.01255,tethered_box,0.38675,morphology,0.2
stress_morphology,5,1,style_invariant_logistic,pull,pull,1,1,0.07305,0.85906,0.14094,0,success,stress,1.11862,0.92945,1.08585,0.13007,0.03266,0.01255,tethered_box,0.38675,morphology,0.2
stress_morphology,5,1,physical_intent_disambiguation,pull,pull,1,1,0.07305,0.65995,0.34005,0,success,stress,1.11862,0.92945,1.08585,0.13007,0.03266,0.01255,tethered_box,0.38675,morphology,0.2
stress_morphology,5,1,oracle_intent_upper_bound,pull,pull,1,1,0.01441,0.98500,0.01500,0,success,stress,1.11862,0.92945,1.08585,0.13007,0.03266,0.01255,tethered_box,0.38675,morphology,0.2
stress_morphology,5,2,body_normalized_knn,rotate,rotate,1,1,0.04506,0.43186,0.56814,0,success,stress,1.11914,0.93808,1.08207,0.24828,0.06564,0.01327,jar_lid,0.38931,morphology,0.2
stress_morphology,5,2,object_affordance_classifier,rotate,rotate,1,1,0.06268,0.91207,0.08793,0,success,stress,1.11914,0.93808,1.08207,0.24828,0.06564,0.01327,jar_lid,0.38931,morphology,0.2
stress_morphology,5,2,style_invariant_logistic,rotate,rotate,1,1,0.00422,0.90193,0.09807,0,success,stress,1.11914,0.93808,1.08207,0.24828,0.06564,0.01327,jar_lid,0.38931,morphology,0.2
stress_morphology,5,2,physical_intent_disambiguation,rotate,rotate,1,1,0.00422,0.97388,0.02612,0,success,stress,1.11914,0.93808,1.08207,0.24828,0.06564,0.01327,jar_lid,0.38931,morphology,0.2
stress_morphology,5,2,oracle_intent_upper_bound,rotate,rotate,1,1,0.01665,0.98500,0.01500,0,success,stress,1.11914,0.93808,1.08207,0.24828,0.06564,0.01327,jar_lid,0.38931,morphology,0.2
stress_morphology,5,3,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,stress,0.91732,1.04158,0.80981,0.16626,0.02540,0.00630,tool,0.51648,morphology,0.2
stress_morphology,5,3,object_affordance_classifier,lift,lift,1,1,0.00000,0.97035,0.02965,0,success,stress,0.91732,1.04158,0.80981,0.16626,0.02540,0.00630,tool,0.51648,morphology,0.2
stress_morphology,5,3,style_invariant_logistic,lift,lift,1,1,0.00000,0.99522,0.00478,0,success,stress,0.91732,1.04158,0.80981,0.16626,0.02540,0.00630,tool,0.51648,morphology,0.2
stress_morphology,5,3,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.85580,0.14420,0,success,stress,0.91732,1.04158,0.80981,0.16626,0.02540,0.00630,tool,0.51648,morphology,0.2
stress_morphology,5,3,oracle_intent_upper_bound,lift,lift,1,1,0.01602,0.98500,0.01500,0,success,stress,0.91732,1.04158,0.80981,0.16626,0.02540,0.00630,tool,0.51648,morphology,0.2
stress_morphology,5,4,body_normalized_knn,place,place,1,1,0.06214,1.00000,0.00000,0,success,stress,1.12946,1.05769,1.01879,0.19235,0.06417,0.01090,peg_to_slot,0.42478,morphology,0.2
stress_morphology,5,4,object_affordance_classifier,place,place,1,0,0.54474,0.96679,0.03321,0,bad_action_parameter,stress,1.12946,1.05769,1.01879,0.19235,0.06417,0.01090,peg_to_slot,0.42478,morphology,0.2
stress_morphology,5,4,style_invariant_logistic,place,place,1,1,0.01207,0.94505,0.05495,0,success,stress,1.12946,1.05769,1.01879,0.19235,0.06417,0.01090,peg_to_slot,0.42478,morphology,0.2
stress_morphology,5,4,physical_intent_disambiguation,place,place,1,1,0.01207,0.97146,0.02854,0,success,stress,1.12946,1.05769,1.01879,0.19235,0.06417,0.01090,peg_to_slot,0.42478,morphology,0.2
stress_morphology,5,4,oracle_intent_upper_bound,place,place,1,1,0.02197,0.98500,0.01500,0,success,stress,1.12946,1.05769,1.01879,0.19235,0.06417,0.01090,peg_to_slot,0.42478,morphology,0.2
stress_morphology,5,5,body_normalized_knn,handoff,handoff,1,1,0.17539,1.00000,0.00000,0,success,stress,0.87665,0.90105,1.04000,0.17776,0.01005,0.00747,tool_handoff,0.42709,morphology,0.2
stress_morphology,5,5,object_affordance_classifier,handoff,handoff,1,0,0.56420,0.95178,0.04822,0,bad_action_parameter,stress,0.87665,0.90105,1.04000,0.17776,0.01005,0.00747,tool_handoff,0.42709,morphology,0.2
stress_morphology,5,5,style_invariant_logistic,handoff,handoff,1,1,0.01702,0.94415,0.05585,0,success,stress,0.87665,0.90105,1.04000,0.17776,0.01005,0.00747,tool_handoff,0.42709,morphology,0.2
stress_morphology,5,5,physical_intent_disambiguation,handoff,handoff,1,1,0.01702,0.84734,0.15266,0,success,stress,0.87665,0.90105,1.04000,0.17776,0.01005,0.00747,tool_handoff,0.42709,morphology,0.2
stress_morphology,5,5,oracle_intent_upper_bound,handoff,handoff,1,1,0.02641,0.98500,0.01500,0,success,stress,0.87665,0.90105,1.04000,0.17776,0.01005,0.00747,tool_handoff,0.42709,morphology,0.2
stress_morphology,5,6,body_normalized_knn,push,push,1,1,0.02967,0.61093,0.38907,0,success,stress,0.90980,1.04896,1.05594,0.32513,0.04533,0.01023,box,0.42130,morphology,0.2
stress_morphology,5,6,object_affordance_classifier,push,pull,0,0,0.26999,0.76552,0.76552,0,wrong_intent,stress,0.90980,1.04896,1.05594,0.32513,0.04533,0.01023,box,0.42130,morphology,0.2
stress_morphology,5,6,style_invariant_logistic,push,push,1,1,0.04511,0.88572,0.11428,0,success,stress,0.90980,1.04896,1.05594,0.32513,0.04533,0.01023,box,0.42130,morphology,0.2
stress_morphology,5,6,physical_intent_disambiguation,push,push,1,1,0.04511,0.82056,0.17944,0,success,stress,0.90980,1.04896,1.05594,0.32513,0.04533,0.01023,box,0.42130,morphology,0.2
stress_morphology,5,6,oracle_intent_upper_bound,push,push,1,1,0.01741,0.98500,0.01500,0,success,stress,0.90980,1.04896,1.05594,0.32513,0.04533,0.01023,box,0.42130,morphology,0.2
stress_morphology,5,7,body_normalized_knn,pull,rotate,0,0,0.65559,0.42848,0.42848,0,wrong_intent,stress,0.93512,1.09489,0.88082,0.12105,0.02008,0.01366,sliding_tray,0.53976,morphology,0.2
stress_morphology,5,7,object_affordance_classifier,pull,pull,1,1,0.23664,0.77269,0.22731,0,success,stress,0.93512,1.09489,0.88082,0.12105,0.02008,0.01366,sliding_tray,0.53976,morphology,0.2
stress_morphology,5,7,style_invariant_logistic,pull,pull,1,1,0.08817,0.63276,0.36724,0,success,stress,0.93512,1.09489,0.88082,0.12105,0.02008,0.01366,sliding_tray,0.53976,morphology,0.2
stress_morphology,5,7,physical_intent_disambiguation,pull,pull,1,1,0.08817,0.91609,0.08391,0,success,stress,0.93512,1.09489,0.88082,0.12105,0.02008,0.01366,sliding_tray,0.53976,morphology,0.2
stress_morphology,5,7,oracle_intent_upper_bound,pull,pull,1,1,0.02515,0.98500,0.01500,0,success,stress,0.93512,1.09489,0.88082,0.12105,0.02008,0.01366,sliding_tray,0.53976,morphology,0.2
stress_morphology,5,8,body_normalized_knn,rotate,rotate,1,1,0.12787,0.58347,0.41653,0,success,stress,1.11737,0.92297,1.17826,0.25596,0.03167,0.00905,jar_lid,0.39037,morphology,0.2
stress_morphology,5,8,object_affordance_classifier,rotate,rotate,1,1,0.00756,0.95183,0.04817,0,success,stress,1.11737,0.92297,1.17826,0.25596,0.03167,0.00905,jar_lid,0.39037,morphology,0.2
stress_morphology,5,8,style_invariant_logistic,rotate,rotate,1,1,0.01889,0.92530,0.07470,0,success,stress,1.11737,0.92297,1.17826,0.25596,0.03167,0.00905,jar_lid,0.39037,morphology,0.2
stress_morphology,5,8,physical_intent_disambiguation,rotate,rotate,1,1,0.01889,0.98569,0.01431,0,success,stress,1.11737,0.92297,1.17826,0.25596,0.03167,0.00905,jar_lid,0.39037,morphology,0.2
stress_morphology,5,8,oracle_intent_upper_bound,rotate,rotate,1,1,0.00578,0.98500,0.01500,0,success,stress,1.11737,0.92297,1.17826,0.25596,0.03167,0.00905,jar_lid,0.39037,morphology,0.2
stress_morphology,5,9,body_normalized_knn,lift,push,0,0,1.30506,0.39129,0.39129,0,wrong_intent,stress,0.86820,1.05196,0.87225,0.19660,0.02850,0.00658,block,0.52469,morphology,0.2
stress_morphology,5,9,object_affordance_classifier,lift,lift,1,1,0.00000,0.96205,0.03795,0,success,stress,0.86820,1.05196,0.87225,0.19660,0.02850,0.00658,block,0.52469,morphology,0.2
stress_morphology,5,9,style_invariant_logistic,lift,lift,1,1,0.00000,0.53146,0.46854,0,success,stress,0.86820,1.05196,0.87225,0.19660,0.02850,0.00658,block,0.52469,morphology,0.2
stress_morphology,5,9,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.80571,0.19429,0,success,stress,0.86820,1.05196,0.87225,0.19660,0.02850,0.00658,block,0.52469,morphology,0.2
stress_morphology,5,9,oracle_intent_upper_bound,lift,lift,1,1,0.03010,0.98500,0.01500,0,success,stress,0.86820,1.05196,0.87225,0.19660,0.02850,0.00658,block,0.52469,morphology,0.2
stress_morphology,5,10,body_normalized_knn,place,place,1,0,1.68841,1.00000,0.00000,0,bad_action_parameter,stress,0.90317,1.13732,0.91901,0.22747,0.03440,0.00849,peg_to_slot,0.46647,morphology,0.2
stress_morphology,5,10,object_affordance_classifier,place,place,1,0,0.73577,0.95276,0.04724,0,bad_action_parameter,stress,0.90317,1.13732,0.91901,0.22747,0.03440,0.00849,peg_to_slot,0.46647,morphology,0.2
stress_morphology,5,10,style_invariant_logistic,place,place,1,1,0.00538,0.79515,0.20485,0,success,stress,0.90317,1.13732,0.91901,0.22747,0.03440,0.00849,peg_to_slot,0.46647,morphology,0.2
stress_morphology,5,10,physical_intent_disambiguation,place,place,1,1,0.00538,0.94231,0.05769,0,success,stress,0.90317,1.13732,0.91901,0.22747,0.03440,0.00849,peg_to_slot,0.46647,morphology,0.2
stress_morphology,5,10,oracle_intent_upper_bound,place,place,1,1,0.01427,0.98500,0.01500,0,success,stress,0.90317,1.13732,0.91901,0.22747,0.03440,0.00849,peg_to_slot,0.46647,morphology,0.2
stress_morphology,5,11,body_normalized_knn,handoff,handoff,1,1,0.17085,1.00000,0.00000,0,success,stress,0.87147,1.07930,1.17790,0.29403,0.01631,0.01363,part_handoff,0.36998,morphology,0.2
stress_morphology,5,11,object_affordance_classifier,handoff,handoff,1,0,0.53631,0.96259,0.03741,0,bad_action_parameter,stress,0.87147,1.07930,1.17790,0.29403,0.01631,0.01363,part_handoff,0.36998,morphology,0.2
stress_morphology,5,11,style_invariant_logistic,handoff,handoff,1,1,0.00150,0.99692,0.00308,0,success,stress,0.87147,1.07930,1.17790,0.29403,0.01631,0.01363,part_handoff,0.36998,morphology,0.2
stress_morphology,5,11,physical_intent_disambiguation,handoff,handoff,1,1,0.00150,0.83336,0.16664,0,success,stress,0.87147,1.07930,1.17790,0.29403,0.01631,0.01363,part_handoff,0.36998,morphology,0.2
stress_morphology,5,11,oracle_intent_upper_bound,handoff,handoff,1,1,0.03591,0.98500,0.01500,0,success,stress,0.87147,1.07930,1.17790,0.29403,0.01631,0.01363,part_handoff,0.36998,morphology,0.2
stress_morphology,5,12,body_normalized_knn,push,push,1,1,0.05576,0.81157,0.18843,0,success,stress,0.90740,0.93386,0.80877,0.20443,0.05837,0.01349,sliding_box,0.53182,morphology,0.2
stress_morphology,5,12,object_affordance_classifier,push,push,1,1,0.35981,0.75147,0.24853,0,success,stress,0.90740,0.93386,0.80877,0.20443,0.05837,0.01349,sliding_box,0.53182,morphology,0.2
stress_morphology,5,12,style_invariant_logistic,push,rotate,0,0,0.17828,0.56205,0.56205,0,wrong_intent,stress,0.90740,0.93386,0.80877,0.20443,0.05837,0.01349,sliding_box,0.53182,morphology,0.2
stress_morphology,5,12,physical_intent_disambiguation,push,push,1,1,0.14807,0.92420,0.07580,0,success,stress,0.90740,0.93386,0.80877,0.20443,0.05837,0.01349,sliding_box,0.53182,morphology,0.2
stress_morphology,5,12,oracle_intent_upper_bound,push,push,1,1,0.01834,0.98500,0.01500,0,success,stress,0.90740,0.93386,0.80877,0.20443,0.05837,0.01349,sliding_box,0.53182,morphology,0.2
stress_morphology,5,13,body_normalized_knn,pull,pull,1,1,0.09026,0.63262,0.36738,0,success,stress,1.11445,0.92889,1.01162,0.26764,0.05583,0.01307,tethered_box,0.42553,morphology,0.2
stress_morphology,5,13,object_affordance_classifier,pull,pull,1,1,0.28486,0.75229,0.24771,0,success,stress,1.11445,0.92889,1.01162,0.26764,0.05583,0.01307,tethered_box,0.42553,morphology,0.2
stress_morphology,5,13,style_invariant_logistic,pull,pull,1,1,0.08954,0.68234,0.31766,0,success,stress,1.11445,0.92889,1.01162,0.26764,0.05583,0.01307,tethered_box,0.42553,morphology,0.2
stress_morphology,5,13,physical_intent_disambiguation,pull,pull,1,1,0.08954,0.91233,0.08767,0,success,stress,1.11445,0.92889,1.01162,0.26764,0.05583,0.01307,tethered_box,0.42553,morphology,0.2
stress_morphology,5,13,oracle_intent_upper_bound,pull,pull,1,1,0.01947,0.98500,0.01500,0,success,stress,1.11445,0.92889,1.01162,0.26764,0.05583,0.01307,tethered_box,0.42553,morphology,0.2
stress_morphology,5,14,body_normalized_knn,rotate,push,0,0,1.86472,0.82247,0.82247,0,wrong_intent,stress,1.09129,0.95408,1.01617,0.23816,0.07718,0.00603,valve,0.43826,morphology,0.2
stress_morphology,5,14,object_affordance_classifier,rotate,rotate,1,1,0.07487,0.90598,0.09402,0,success,stress,1.09129,0.95408,1.01617,0.23816,0.07718,0.00603,valve,0.43826,morphology,0.2
stress_morphology,5,14,style_invariant_logistic,rotate,push,0,0,1.81505,0.62776,0.62776,0,wrong_intent,stress,1.09129,0.95408,1.01617,0.23816,0.07718,0.00603,valve,0.43826,morphology,0.2
stress_morphology,5,14,physical_intent_disambiguation,rotate,rotate,1,1,0.01569,0.91135,0.08865,0,success,stress,1.09129,0.95408,1.01617,0.23816,0.07718,0.00603,valve,0.43826,morphology,0.2
stress_morphology,5,14,oracle_intent_upper_bound,rotate,rotate,1,1,0.00207,0.98500,0.01500,0,success,stress,1.09129,0.95408,1.01617,0.23816,0.07718,0.00603,valve,0.43826,morphology,0.2
stress_morphology,5,15,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,stress,1.13498,0.95373,1.00577,0.26586,0.04390,0.01243,block,0.43135,morphology,0.2
stress_morphology,5,15,object_affordance_classifier,lift,lift,1,1,0.00000,0.98544,0.01456,0,success,stress,1.13498,0.95373,1.00577,0.26586,0.04390,0.01243,block,0.43135,morphology,0.2
stress_morphology,5,15,style_invariant_logistic,lift,lift,1,1,0.00000,0.90626,0.09374,0,success,stress,1.13498,0.95373,1.00577,0.26586,0.04390,0.01243,block,0.43135,morphology,0.2
stress_morphology,5,15,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84960,0.15040,0,success,stress,1.13498,0.95373,1.00577,0.26586,0.04390,0.01243,block,0.43135,morphology,0.2
stress_morphology,5,15,oracle_intent_upper_bound,lift,lift,1,1,0.02864,0.98500,0.01500,0,success,stress,1.13498,0.95373,1.00577,0.26586,0.04390,0.01243,block,0.43135,morphology,0.2
stress_morphology,5,16,body_normalized_knn,place,place,1,0,0.68677,0.62137,0.37863,0,bad_action_parameter,stress,1.10761,0.97044,1.01816,0.14029,0.04135,0.00843,peg_to_slot,0.43717,morphology,0.2
stress_morphology,5,16,object_affordance_classifier,place,place,1,1,0.29248,0.95325,0.04675,0,success,stress,1.10761,0.97044,1.01816,0.14029,0.04135,0.00843,peg_to_slot,0.43717,morphology,0.2
stress_morphology,5,16,style_invariant_logistic,place,place,1,1,0.07864,0.58879,0.41121,0,success,stress,1.10761,0.97044,1.01816,0.14029,0.04135,0.00843,peg_to_slot,0.43717,morphology,0.2
stress_morphology,5,16,physical_intent_disambiguation,place,place,1,1,0.07864,0.80143,0.19857,0,success,stress,1.10761,0.97044,1.01816,0.14029,0.04135,0.00843,peg_to_slot,0.43717,morphology,0.2
stress_morphology,5,16,oracle_intent_upper_bound,place,place,1,1,0.02066,0.98500,0.01500,0,success,stress,1.10761,0.97044,1.01816,0.14029,0.04135,0.00843,peg_to_slot,0.43717,morphology,0.2
stress_morphology,5,17,body_normalized_knn,handoff,handoff,1,1,0.31243,1.00000,0.00000,0,success,stress,1.13126,0.91008,0.79950,0.20685,0.07334,0.01198,part_handoff,0.56587,morphology,0.2
stress_morphology,5,17,object_affordance_classifier,handoff,handoff,1,1,0.39529,0.94812,0.05188,0,success,stress,1.13126,0.91008,0.79950,0.20685,0.07334,0.01198,part_handoff,0.56587,morphology,0.2
stress_morphology,5,17,style_invariant_logistic,handoff,handoff,1,1,0.01866,0.99323,0.00677,0,success,stress,1.13126,0.91008,0.79950,0.20685,0.07334,0.01198,part_handoff,0.56587,morphology,0.2
stress_morphology,5,17,physical_intent_disambiguation,handoff,handoff,1,1,0.01866,0.84043,0.15957,0,success,stress,1.13126,0.91008,0.79950,0.20685,0.07334,0.01198,part_handoff,0.56587,morphology,0.2
stress_morphology,5,17,oracle_intent_upper_bound,handoff,handoff,1,1,0.00860,0.98500,0.01500,0,success,stress,1.13126,0.91008,0.79950,0.20685,0.07334,0.01198,part_handoff,0.56587,morphology,0.2
stress_morphology,5,18,body_normalized_knn,push,rotate,0,0,1.65959,0.61625,0.61625,0,wrong_intent,stress,0.87961,0.94508,0.99528,0.21861,0.02784,0.01129,box,0.43300,morphology,0.2
stress_morphology,5,18,object_affordance_classifier,push,push,1,1,0.10497,0.77775,0.22225,0,success,stress,0.87961,0.94508,0.99528,0.21861,0.02784,0.01129,box,0.43300,morphology,0.2
stress_morphology,5,18,style_invariant_logistic,push,push,1,1,0.04239,0.79397,0.20603,0,success,stress,0.87961,0.94508,0.99528,0.21861,0.02784,0.01129,box,0.43300,morphology,0.2
stress_morphology,5,18,physical_intent_disambiguation,push,push,1,1,0.04239,0.91459,0.08541,0,success,stress,0.87961,0.94508,0.99528,0.21861,0.02784,0.01129,box,0.43300,morphology,0.2
stress_morphology,5,18,oracle_intent_upper_bound,push,push,1,1,0.02385,0.98500,0.01500,0,success,stress,0.87961,0.94508,0.99528,0.21861,0.02784,0.01129,box,0.43300,morphology,0.2
stress_morphology,5,19,body_normalized_knn,pull,pull,1,1,0.11379,0.84141,0.15859,0,success,stress,1.12257,0.92715,0.99488,0.17112,0.04045,0.00917,drawer_handle,0.41243,morphology,0.2
stress_morphology,5,19,object_affordance_classifier,pull,push,0,0,0.31519,0.76102,0.76102,0,wrong_intent,stress,1.12257,0.92715,0.99488,0.17112,0.04045,0.00917,drawer_handle,0.41243,morphology,0.2
stress_morphology,5,19,style_invariant_logistic,pull,pull,1,1,0.05971,0.92971,0.07029,0,success,stress,1.12257,0.92715,0.99488,0.17112,0.04045,0.00917,drawer_handle,0.41243,morphology,0.2
stress_morphology,5,19,physical_intent_disambiguation,pull,pull,1,1,0.05971,0.74209,0.25791,0,success,stress,1.12257,0.92715,0.99488,0.17112,0.04045,0.00917,drawer_handle,0.41243,morphology,0.2
stress_morphology,5,19,oracle_intent_upper_bound,pull,pull,1,1,0.02819,0.98500,0.01500,0,success,stress,1.12257,0.92715,0.99488,0.17112,0.04045,0.00917,drawer_handle,0.41243,morphology,0.2
stress_morphology,5,20,body_normalized_knn,rotate,rotate,1,0,1.26889,0.63302,0.36698,0,bad_action_parameter,stress,0.91025,1.07539,0.96387,0.32935,0.05219,0.00656,knob,0.48070,morphology,0.2
stress_morphology,5,20,object_affordance_classifier,rotate,rotate,1,1,0.07579,0.95303,0.04697,0,success,stress,0.91025,1.07539,0.96387,0.32935,0.05219,0.00656,knob,0.48070,morphology,0.2
stress_morphology,5,20,style_invariant_logistic,rotate,rotate,1,1,0.01581,0.99884,0.00116,0,success,stress,0.91025,1.07539,0.96387,0.32935,0.05219,0.00656,knob,0.48070,morphology,0.2
stress_morphology,5,20,physical_intent_disambiguation,rotate,rotate,1,1,0.01581,0.98581,0.01419,0,success,stress,0.91025,1.07539,0.96387,0.32935,0.05219,0.00656,knob,0.48070,morphology,0.2
stress_morphology,5,20,oracle_intent_upper_bound,rotate,rotate,1,1,0.00082,0.98500,0.01500,0,success,stress,0.91025,1.07539,0.96387,0.32935,0.05219,0.00656,knob,0.48070,morphology,0.2
stress_morphology,5,21,body_normalized_knn,lift,lift,1,1,0.00000,0.46273,0.53727,0,success,stress,1.14191,0.94762,0.93990,0.17450,0.05543,0.01053,block,0.45624,morphology,0.2
stress_morphology,5,21,object_affordance_classifier,lift,lift,1,1,0.00000,0.98826,0.01174,0,success,stress,1.14191,0.94762,0.93990,0.17450,0.05543,0.01053,block,0.45624,morphology,0.2
stress_morphology,5,21,style_invariant_logistic,lift,lift,1,1,0.00000,0.96041,0.03959,0,success,stress,1.14191,0.94762,0.93990,0.17450,0.05543,0.01053,block,0.45624,morphology,0.2
stress_morphology,5,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84120,0.15880,0,success,stress,1.14191,0.94762,0.93990,0.17450,0.05543,0.01053,block,0.45624,morphology,0.2
stress_morphology,5,21,oracle_intent_upper_bound,lift,lift,1,1,0.02563,0.98500,0.01500,0,success,stress,1.14191,0.94762,0.93990,0.17450,0.05543,0.01053,block,0.45624,morphology,0.2
stress_morphology,5,22,body_normalized_knn,place,place,1,1,0.05045,1.00000,0.00000,0,success,stress,0.87045,1.10338,1.01820,0.31426,0.05624,0.00894,block_to_bin,0.42297,morphology,0.2
stress_morphology,5,22,object_affordance_classifier,place,place,1,1,0.23153,0.96785,0.03215,0,success,stress,0.87045,1.10338,1.01820,0.31426,0.05624,0.00894,block_to_bin,0.42297,morphology,0.2
stress_morphology,5,22,style_invariant_logistic,place,place,1,1,0.02510,0.97340,0.02660,0,success,stress,0.87045,1.10338,1.01820,0.31426,0.05624,0.00894,block_to_bin,0.42297,morphology,0.2
stress_morphology,5,22,physical_intent_disambiguation,place,place,1,1,0.02510,0.89874,0.10126,0,success,stress,0.87045,1.10338,1.01820,0.31426,0.05624,0.00894,block_to_bin,0.42297,morphology,0.2
stress_morphology,5,22,oracle_intent_upper_bound,place,place,1,1,0.02024,0.98500,0.01500,0,success,stress,0.87045,1.10338,1.01820,0.31426,0.05624,0.00894,block_to_bin,0.42297,morphology,0.2
stress_morphology,5,23,body_normalized_knn,handoff,handoff,1,1,0.07570,0.83010,0.16990,0,success,stress,1.10201,1.04228,1.04884,0.21005,0.05251,0.00950,part_handoff,0.44473,morphology,0.2
stress_morphology,5,23,object_affordance_classifier,handoff,handoff,1,0,0.52568,0.96824,0.03176,0,bad_action_parameter,stress,1.10201,1.04228,1.04884,0.21005,0.05251,0.00950,part_handoff,0.44473,morphology,0.2
stress_morphology,5,23,style_invariant_logistic,handoff,handoff,1,1,0.01490,0.98632,0.01368,0,success,stress,1.10201,1.04228,1.04884,0.21005,0.05251,0.00950,part_handoff,0.44473,morphology,0.2
stress_morphology,5,23,physical_intent_disambiguation,handoff,handoff,1,1,0.01490,0.84029,0.15971,0,success,stress,1.10201,1.04228,1.04884,0.21005,0.05251,0.00950,part_handoff,0.44473,morphology,0.2
stress_morphology,5,23,oracle_intent_upper_bound,handoff,handoff,1,1,0.00992,0.98500,0.01500,0,success,stress,1.10201,1.04228,1.04884,0.21005,0.05251,0.00950,part_handoff,0.44473,morphology,0.2
stress_morphology,5,0,body_normalized_knn,push,push,1,1,0.28364,0.58509,0.41491,0,success,stress,1.18024,1.14014,1.05057,0.24699,0.05362,0.01271,box,0.43961,morphology,0.4
stress_morphology,5,0,object_affordance_classifier,push,push,1,1,0.25918,0.75371,0.24629,0,success,stress,1.18024,1.14014,1.05057,0.24699,0.05362,0.01271,box,0.43961,morphology,0.4
stress_morphology,5,0,style_invariant_logistic,push,pull,0,0,0.03849,0.79146,0.79146,0,wrong_intent,stress,1.18024,1.14014,1.05057,0.24699,0.05362,0.01271,box,0.43961,morphology,0.4
stress_morphology,5,0,physical_intent_disambiguation,push,push,1,1,0.03849,0.89664,0.10336,0,success,stress,1.18024,1.14014,1.05057,0.24699,0.05362,0.01271,box,0.43961,morphology,0.4
stress_morphology,5,0,oracle_intent_upper_bound,push,push,1,1,0.02694,0.98500,0.01500,0,success,stress,1.18024,1.14014,1.05057,0.24699,0.05362,0.01271,box,0.43961,morphology,0.4
stress_morphology,5,1,body_normalized_knn,pull,push,0,0,1.99438,0.80884,0.80884,0,wrong_intent,stress,0.86548,1.19214,0.99329,0.14470,0.07432,0.00890,sliding_tray,0.42562,morphology,0.4
stress_morphology,5,1,object_affordance_classifier,pull,push,0,0,0.27521,0.77586,0.77586,0,wrong_intent,stress,0.86548,1.19214,0.99329,0.14470,0.07432,0.00890,sliding_tray,0.42562,morphology,0.4
stress_morphology,5,1,style_invariant_logistic,pull,push,0,0,0.01634,0.49450,0.49450,0,wrong_intent,stress,0.86548,1.19214,0.99329,0.14470,0.07432,0.00890,sliding_tray,0.42562,morphology,0.4
