split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,ablation
combined_hard_shift,5,36,minus_object_affordance,push,rotate,0,0,0.24140,0.78675,0.78675,0,wrong_intent,shift,0.68363,1.32556,1.60868,0.46683,0.15578,0.02474,sliding_box,0.30601,minus_object_affordance
combined_hard_shift,5,36,minus_contact_timing,push,pull,0,0,0.14973,0.75877,0.75877,0,wrong_intent,shift,0.68363,1.32556,1.60868,0.46683,0.15578,0.02474,sliding_box,0.30601,minus_contact_timing
combined_hard_shift,5,36,minus_style_speed_normalization,push,pull,0,0,0.14973,0.81124,0.81124,0,wrong_intent,shift,0.68363,1.32556,1.60868,0.46683,0.15578,0.02474,sliding_box,0.30601,minus_style_speed_normalization
combined_hard_shift,5,36,minus_uncertainty_gate,push,pull,0,0,0.14973,0.70227,0.70227,0,wrong_intent,shift,0.68363,1.32556,1.60868,0.46683,0.15578,0.02474,sliding_box,0.30601,minus_uncertainty_gate
combined_hard_shift,5,37,physical_intent_disambiguation,pull,pull,1,1,0.16426,0.91569,0.08431,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,full_physical_intent_disambiguation
combined_hard_shift,5,37,minus_body_scale_normalization,pull,pull,1,1,0.16426,0.82799,0.17201,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,minus_body_scale_normalization
combined_hard_shift,5,37,minus_handedness_mirroring,pull,pull,1,1,0.16426,0.90667,0.09333,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,minus_handedness_mirroring
combined_hard_shift,5,37,minus_object_affordance,pull,pull,1,1,0.16426,0.93846,0.06154,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,minus_object_affordance
combined_hard_shift,5,37,minus_contact_timing,pull,pull,1,1,0.16426,0.91769,0.08231,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,minus_contact_timing
combined_hard_shift,5,37,minus_style_speed_normalization,pull,pull,1,1,0.16426,0.90555,0.09445,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,minus_style_speed_normalization
combined_hard_shift,5,37,minus_uncertainty_gate,pull,pull,1,1,0.16426,0.91569,0.08431,0,success,shift,1.35772,1.31931,0.61413,0.25815,0.21887,0.03411,sliding_box,0.68345,minus_uncertainty_gate
combined_hard_shift,5,38,physical_intent_disambiguation,rotate,rotate,1,1,0.09802,0.95771,0.04229,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,full_physical_intent_disambiguation
combined_hard_shift,5,38,minus_body_scale_normalization,rotate,rotate,1,1,0.09802,0.97186,0.02814,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,minus_body_scale_normalization
combined_hard_shift,5,38,minus_handedness_mirroring,rotate,rotate,1,1,0.09802,0.95591,0.04409,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,minus_handedness_mirroring
combined_hard_shift,5,38,minus_object_affordance,rotate,rotate,1,1,0.09802,0.91708,0.08292,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,minus_object_affordance
combined_hard_shift,5,38,minus_contact_timing,rotate,rotate,1,1,0.09802,0.98483,0.01517,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,minus_contact_timing
combined_hard_shift,5,38,minus_style_speed_normalization,rotate,rotate,1,1,0.09802,0.98470,0.01530,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,minus_style_speed_normalization
combined_hard_shift,5,38,minus_uncertainty_gate,rotate,rotate,1,1,0.09802,0.95771,0.04229,0,success,shift,1.34782,0.68484,1.70780,0.38471,0.20733,0.03837,round_handle,0.30792,minus_uncertainty_gate
combined_hard_shift,5,39,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.83833,0.16167,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,full_physical_intent_disambiguation
combined_hard_shift,5,39,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.82156,0.17844,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,minus_body_scale_normalization
combined_hard_shift,5,39,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.82756,0.17244,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,minus_handedness_mirroring
combined_hard_shift,5,39,minus_object_affordance,lift,lift,1,1,0.00000,0.82732,0.17268,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,minus_object_affordance
combined_hard_shift,5,39,minus_contact_timing,lift,lift,1,1,0.00000,0.82954,0.17046,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,minus_contact_timing
combined_hard_shift,5,39,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.83570,0.16430,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,minus_style_speed_normalization
combined_hard_shift,5,39,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.83833,0.16167,0,success,shift,0.63543,1.28695,0.53863,0.57089,0.25116,0.02363,round_handle,0.67129,minus_uncertainty_gate
combined_hard_shift,5,40,physical_intent_disambiguation,place,place,1,1,0.07008,0.95825,0.04175,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,full_physical_intent_disambiguation
combined_hard_shift,5,40,minus_body_scale_normalization,place,place,1,1,0.07008,0.95838,0.04162,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,minus_body_scale_normalization
combined_hard_shift,5,40,minus_handedness_mirroring,place,place,1,1,0.07008,0.95829,0.04171,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,minus_handedness_mirroring
combined_hard_shift,5,40,minus_object_affordance,place,place,1,1,0.07008,0.91732,0.08268,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,minus_object_affordance
combined_hard_shift,5,40,minus_contact_timing,place,place,1,1,0.07008,0.95763,0.04237,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,minus_contact_timing
combined_hard_shift,5,40,minus_style_speed_normalization,place,place,1,1,0.07008,0.95484,0.04516,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,minus_style_speed_normalization
combined_hard_shift,5,40,minus_uncertainty_gate,place,place,1,1,0.07008,0.95825,0.04175,0,success,shift,1.37956,0.67204,0.40076,0.48446,0.24534,0.02020,small_cup,0.71065,minus_uncertainty_gate
combined_hard_shift,5,41,physical_intent_disambiguation,handoff,handoff,1,1,0.03442,0.79999,0.20001,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,full_physical_intent_disambiguation
combined_hard_shift,5,41,minus_body_scale_normalization,handoff,handoff,1,1,0.03442,0.78941,0.21059,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,minus_body_scale_normalization
combined_hard_shift,5,41,minus_handedness_mirroring,handoff,handoff,1,1,0.03442,0.82464,0.17536,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,minus_handedness_mirroring
combined_hard_shift,5,41,minus_object_affordance,handoff,handoff,1,1,0.03442,0.52770,0.47230,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,minus_object_affordance
combined_hard_shift,5,41,minus_contact_timing,handoff,handoff,1,1,0.03442,0.80927,0.19073,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,minus_contact_timing
combined_hard_shift,5,41,minus_style_speed_normalization,handoff,handoff,1,1,0.03442,0.76600,0.23400,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,minus_style_speed_normalization
combined_hard_shift,5,41,minus_uncertainty_gate,handoff,handoff,1,1,0.03442,0.79999,0.20001,0,success,shift,1.27028,1.38017,1.65137,0.33161,0.29219,0.03282,small_cup,0.28175,minus_uncertainty_gate
combined_hard_shift,6,0,physical_intent_disambiguation,push,rotate,0,0,1.00602,0.92320,0.92320,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,full_physical_intent_disambiguation
combined_hard_shift,6,0,minus_body_scale_normalization,push,rotate,0,0,1.00602,0.84141,0.84141,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,minus_body_scale_normalization
combined_hard_shift,6,0,minus_handedness_mirroring,push,rotate,0,0,1.00602,0.92985,0.92985,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,minus_handedness_mirroring
combined_hard_shift,6,0,minus_object_affordance,push,rotate,0,0,1.00602,0.85475,0.85475,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,minus_object_affordance
combined_hard_shift,6,0,minus_contact_timing,push,rotate,0,0,1.00602,0.91988,0.91988,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,minus_contact_timing
combined_hard_shift,6,0,minus_style_speed_normalization,push,rotate,0,0,1.00602,0.89427,0.89427,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,minus_style_speed_normalization
combined_hard_shift,6,0,minus_uncertainty_gate,push,rotate,0,0,1.00602,0.92320,0.92320,0,wrong_intent,shift,1.42997,1.32943,1.62032,0.26888,0.16008,0.03473,sliding_box,0.31822,minus_uncertainty_gate
combined_hard_shift,6,1,physical_intent_disambiguation,pull,pull,1,0,0.56684,0.60639,0.39361,0,bad_action_parameter,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,full_physical_intent_disambiguation
combined_hard_shift,6,1,minus_body_scale_normalization,pull,pull,1,0,0.56684,0.61736,0.38264,0,bad_action_parameter,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,minus_body_scale_normalization
combined_hard_shift,6,1,minus_handedness_mirroring,pull,pull,1,0,0.56684,0.66755,0.33245,0,bad_action_parameter,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,minus_handedness_mirroring
combined_hard_shift,6,1,minus_object_affordance,pull,rotate,0,0,1.19255,0.51264,0.51264,1,wrong_intent,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,minus_object_affordance
combined_hard_shift,6,1,minus_contact_timing,pull,pull,1,0,0.56684,0.61661,0.38339,0,bad_action_parameter,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,minus_contact_timing
combined_hard_shift,6,1,minus_style_speed_normalization,pull,pull,1,0,0.56684,0.78753,0.21247,0,bad_action_parameter,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,minus_style_speed_normalization
combined_hard_shift,6,1,minus_uncertainty_gate,pull,pull,1,0,0.56684,0.60639,0.39361,0,bad_action_parameter,shift,0.72544,0.66999,0.63466,0.59682,0.31527,0.03954,sliding_box,0.70935,minus_uncertainty_gate
combined_hard_shift,6,2,physical_intent_disambiguation,rotate,rotate,1,1,0.03704,0.95763,0.04237,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,full_physical_intent_disambiguation
combined_hard_shift,6,2,minus_body_scale_normalization,rotate,rotate,1,1,0.03704,0.97234,0.02766,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,minus_body_scale_normalization
combined_hard_shift,6,2,minus_handedness_mirroring,rotate,rotate,1,1,0.03704,0.97241,0.02759,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,minus_handedness_mirroring
combined_hard_shift,6,2,minus_object_affordance,rotate,rotate,1,1,0.03704,0.91630,0.08370,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,minus_object_affordance
combined_hard_shift,6,2,minus_contact_timing,rotate,rotate,1,1,0.03704,0.95430,0.04570,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,minus_contact_timing
combined_hard_shift,6,2,minus_style_speed_normalization,rotate,rotate,1,1,0.03704,0.95377,0.04623,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,minus_style_speed_normalization
combined_hard_shift,6,2,minus_uncertainty_gate,rotate,rotate,1,1,0.03704,0.95763,0.04237,0,success,shift,0.72471,1.34676,1.70554,0.52991,0.24683,0.02446,round_handle,0.30798,minus_uncertainty_gate
combined_hard_shift,6,3,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.71595,0.28405,0,success,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,full_physical_intent_disambiguation
combined_hard_shift,6,3,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.75193,0.24807,0,success,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,minus_body_scale_normalization
combined_hard_shift,6,3,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.75550,0.24450,0,success,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,minus_handedness_mirroring
combined_hard_shift,6,3,minus_object_affordance,lift,handoff,0,0,0.12337,0.56966,0.56966,0,wrong_intent,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,minus_object_affordance
combined_hard_shift,6,3,minus_contact_timing,lift,lift,1,1,0.00000,0.72120,0.27880,0,success,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,minus_contact_timing
combined_hard_shift,6,3,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.77605,0.22395,0,success,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,minus_style_speed_normalization
combined_hard_shift,6,3,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.71595,0.28405,0,success,shift,0.74915,1.28903,0.44456,0.38184,0.31786,0.03094,round_handle,0.67240,minus_uncertainty_gate
combined_hard_shift,6,4,physical_intent_disambiguation,place,place,1,1,0.05047,0.79310,0.20690,0,success,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,full_physical_intent_disambiguation
combined_hard_shift,6,4,minus_body_scale_normalization,place,place,1,1,0.05047,0.79450,0.20550,0,success,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,minus_body_scale_normalization
combined_hard_shift,6,4,minus_handedness_mirroring,place,place,1,1,0.05047,0.79317,0.20683,0,success,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,minus_handedness_mirroring
combined_hard_shift,6,4,minus_object_affordance,place,rotate,0,0,1.95219,0.50416,0.50416,1,wrong_intent,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,minus_object_affordance
combined_hard_shift,6,4,minus_contact_timing,place,place,1,1,0.05047,0.81510,0.18490,0,success,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,minus_contact_timing
combined_hard_shift,6,4,minus_style_speed_normalization,place,place,1,1,0.05047,0.77988,0.22012,0,success,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,minus_style_speed_normalization
combined_hard_shift,6,4,minus_uncertainty_gate,place,place,1,1,0.05047,0.79310,0.20690,0,success,shift,0.73837,1.30154,0.53605,0.53476,0.27093,0.02436,small_cup,0.70049,minus_uncertainty_gate
combined_hard_shift,6,5,physical_intent_disambiguation,handoff,handoff,1,1,0.04485,0.75950,0.24050,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,full_physical_intent_disambiguation
combined_hard_shift,6,5,minus_body_scale_normalization,handoff,handoff,1,1,0.04485,0.74089,0.25911,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,minus_body_scale_normalization
combined_hard_shift,6,5,minus_handedness_mirroring,handoff,handoff,1,1,0.04485,0.73174,0.26826,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,minus_handedness_mirroring
combined_hard_shift,6,5,minus_object_affordance,handoff,handoff,1,1,0.04485,0.76529,0.23471,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,minus_object_affordance
combined_hard_shift,6,5,minus_contact_timing,handoff,handoff,1,1,0.04485,0.79752,0.20248,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,minus_contact_timing
combined_hard_shift,6,5,minus_style_speed_normalization,handoff,handoff,1,1,0.04485,0.70080,0.29920,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,minus_style_speed_normalization
combined_hard_shift,6,5,minus_uncertainty_gate,handoff,handoff,1,1,0.04485,0.75950,0.24050,0,success,shift,0.76547,0.72858,1.67731,0.31594,0.28308,0.02679,small_cup,0.29367,minus_uncertainty_gate
combined_hard_shift,6,6,physical_intent_disambiguation,push,push,1,1,0.28174,0.80609,0.19391,0,success,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,full_physical_intent_disambiguation
combined_hard_shift,6,6,minus_body_scale_normalization,push,push,1,1,0.28174,0.80609,0.19391,0,success,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,minus_body_scale_normalization
combined_hard_shift,6,6,minus_handedness_mirroring,push,push,1,1,0.28174,0.80609,0.19391,0,success,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,minus_handedness_mirroring
combined_hard_shift,6,6,minus_object_affordance,push,rotate,0,0,1.23882,0.84574,0.84574,0,wrong_intent,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,minus_object_affordance
combined_hard_shift,6,6,minus_contact_timing,push,push,1,1,0.28174,0.83499,0.16501,0,success,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,minus_contact_timing
combined_hard_shift,6,6,minus_style_speed_normalization,push,push,1,1,0.28174,0.91034,0.08966,0,success,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,minus_style_speed_normalization
combined_hard_shift,6,6,minus_uncertainty_gate,push,push,1,1,0.28174,0.80609,0.19391,0,success,shift,1.27465,1.32961,1.59213,0.36988,0.20038,0.03576,sliding_box,0.31784,minus_uncertainty_gate
combined_hard_shift,6,7,physical_intent_disambiguation,pull,rotate,0,0,0.11934,0.76799,0.76799,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,full_physical_intent_disambiguation
combined_hard_shift,6,7,minus_body_scale_normalization,pull,rotate,0,0,0.11934,0.74771,0.74771,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,minus_body_scale_normalization
combined_hard_shift,6,7,minus_handedness_mirroring,pull,rotate,0,0,0.11934,0.74586,0.74586,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,minus_handedness_mirroring
combined_hard_shift,6,7,minus_object_affordance,pull,rotate,0,0,0.11934,0.79968,0.79968,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,minus_object_affordance
combined_hard_shift,6,7,minus_contact_timing,pull,rotate,0,0,0.11934,0.75834,0.75834,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,minus_contact_timing
combined_hard_shift,6,7,minus_style_speed_normalization,pull,rotate,0,0,0.11934,0.72373,0.72373,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,minus_style_speed_normalization
combined_hard_shift,6,7,minus_uncertainty_gate,pull,rotate,0,0,0.11934,0.76799,0.76799,0,wrong_intent,shift,0.71320,0.78162,0.46524,0.47479,0.29329,0.03827,sliding_box,0.63280,minus_uncertainty_gate
combined_hard_shift,6,8,physical_intent_disambiguation,rotate,rotate,1,1,0.08396,0.94844,0.05156,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,full_physical_intent_disambiguation
combined_hard_shift,6,8,minus_body_scale_normalization,rotate,rotate,1,1,0.08396,0.94267,0.05733,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,minus_body_scale_normalization
combined_hard_shift,6,8,minus_handedness_mirroring,rotate,rotate,1,1,0.08396,0.97267,0.02733,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,minus_handedness_mirroring
combined_hard_shift,6,8,minus_object_affordance,rotate,rotate,1,1,0.08396,0.79629,0.20371,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,minus_object_affordance
combined_hard_shift,6,8,minus_contact_timing,rotate,rotate,1,1,0.08396,0.94355,0.05645,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,minus_contact_timing
combined_hard_shift,6,8,minus_style_speed_normalization,rotate,rotate,1,1,0.08396,0.94453,0.05547,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,minus_style_speed_normalization
combined_hard_shift,6,8,minus_uncertainty_gate,rotate,rotate,1,1,0.08396,0.94844,0.05156,0,success,shift,1.44882,1.32647,0.56913,0.64584,0.15248,0.02522,round_handle,0.68339,minus_uncertainty_gate
combined_hard_shift,6,9,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.92548,0.07452,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,full_physical_intent_disambiguation
combined_hard_shift,6,9,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.77624,0.22376,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,minus_body_scale_normalization
combined_hard_shift,6,9,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.92555,0.07445,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,minus_handedness_mirroring
combined_hard_shift,6,9,minus_object_affordance,lift,lift,1,1,0.00000,0.79916,0.20084,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,minus_object_affordance
combined_hard_shift,6,9,minus_contact_timing,lift,lift,1,1,0.00000,0.91950,0.08050,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,minus_contact_timing
combined_hard_shift,6,9,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.95655,0.04345,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,minus_style_speed_normalization
combined_hard_shift,6,9,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.92548,0.07452,0,success,shift,1.38608,1.29107,0.42259,0.49642,0.12373,0.02527,round_handle,0.69200,minus_uncertainty_gate
combined_hard_shift,6,10,physical_intent_disambiguation,place,place,1,1,0.05367,0.95078,0.04922,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,full_physical_intent_disambiguation
combined_hard_shift,6,10,minus_body_scale_normalization,place,place,1,1,0.05367,0.95068,0.04932,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,minus_body_scale_normalization
combined_hard_shift,6,10,minus_handedness_mirroring,place,place,1,1,0.05367,0.95089,0.04911,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,minus_handedness_mirroring
combined_hard_shift,6,10,minus_object_affordance,place,place,1,1,0.05367,0.83912,0.16088,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,minus_object_affordance
combined_hard_shift,6,10,minus_contact_timing,place,place,1,1,0.05367,0.94988,0.05012,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,minus_contact_timing
combined_hard_shift,6,10,minus_style_speed_normalization,place,place,1,1,0.05367,0.95112,0.04888,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,minus_style_speed_normalization
combined_hard_shift,6,10,minus_uncertainty_gate,place,place,1,1,0.05367,0.95078,0.04922,0,success,shift,1.43262,1.34236,1.76625,0.56406,0.17083,0.02055,small_cup,0.30515,minus_uncertainty_gate
combined_hard_shift,6,11,physical_intent_disambiguation,handoff,handoff,1,1,0.06311,0.81904,0.18096,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,full_physical_intent_disambiguation
combined_hard_shift,6,11,minus_body_scale_normalization,handoff,handoff,1,1,0.06311,0.81305,0.18695,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,minus_body_scale_normalization
combined_hard_shift,6,11,minus_handedness_mirroring,handoff,handoff,1,1,0.06311,0.80658,0.19342,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,minus_handedness_mirroring
combined_hard_shift,6,11,minus_object_affordance,handoff,handoff,1,1,0.06311,0.79666,0.20334,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,minus_object_affordance
combined_hard_shift,6,11,minus_contact_timing,handoff,handoff,1,1,0.06311,0.83033,0.16967,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,minus_contact_timing
combined_hard_shift,6,11,minus_style_speed_normalization,handoff,handoff,1,1,0.06311,0.78980,0.21020,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,minus_style_speed_normalization
combined_hard_shift,6,11,minus_uncertainty_gate,handoff,handoff,1,1,0.06311,0.81904,0.18096,0,success,shift,1.39044,0.68513,0.43090,0.34495,0.26387,0.02417,small_cup,0.69620,minus_uncertainty_gate
combined_hard_shift,6,12,physical_intent_disambiguation,push,push,1,1,0.12839,0.54864,0.45136,0,success,shift,1.37115,0.75056,0.53716,0.44004,0.30214,0.02939,sliding_box,0.65814,full_physical_intent_disambiguation
combined_hard_shift,6,12,minus_body_scale_normalization,push,pull,0,0,0.12839,0.51498,0.51498,1,wrong_intent,shift,1.37115,0.75056,0.53716,0.44004,0.30214,0.02939,sliding_box,0.65814,minus_body_scale_normalization
combined_hard_shift,6,12,minus_handedness_mirroring,push,pull,0,0,0.12839,0.51711,0.51711,1,wrong_intent,shift,1.37115,0.75056,0.53716,0.44004,0.30214,0.02939,sliding_box,0.65814,minus_handedness_mirroring
