split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time
morphology_shift,3,5,object_affordance_classifier,handoff,handoff,1,1,0.36474,0.94410,0.05590,0,success,shift,1.29742,0.68775,1.10049,0.16303,0.00505,0.00478,cup_handoff,0.39325
morphology_shift,3,6,object_affordance_classifier,push,push,1,1,0.15473,0.77570,0.22430,0,success,shift,0.71389,1.24040,0.90585,0.15982,0.02136,0.00807,sliding_box,0.47728
morphology_shift,3,7,object_affordance_classifier,pull,pull,1,1,0.17203,0.76507,0.23493,0,success,shift,0.72734,0.73247,1.04713,0.22327,0.05512,0.00606,tethered_box,0.44649
morphology_shift,3,8,object_affordance_classifier,rotate,rotate,1,1,0.05148,0.95988,0.04012,0,success,shift,1.33460,0.69050,1.06101,0.31490,0.04778,0.00770,valve,0.43209
morphology_shift,3,9,object_affordance_classifier,lift,lift,1,1,0.00000,0.95525,0.04475,0,success,shift,0.66428,0.72518,0.87005,0.29608,0.03151,0.00537,mug,0.52808
morphology_shift,3,10,object_affordance_classifier,place,place,1,1,0.34875,0.94729,0.05271,0,success,shift,1.42444,1.26198,1.08631,0.24487,0.00432,0.00768,block_to_bin,0.38022
morphology_shift,3,11,object_affordance_classifier,handoff,handoff,1,1,0.15248,0.98901,0.01099,0,success,shift,0.74444,1.26026,1.02785,0.14018,0.05263,0.00789,part_handoff,0.42922
morphology_shift,3,12,object_affordance_classifier,push,pull,0,0,0.16606,0.76589,0.76589,0,wrong_intent,shift,0.69789,1.25989,0.93105,0.19073,0.01495,0.00714,sliding_box,0.45827
morphology_shift,3,13,object_affordance_classifier,pull,push,0,0,0.06308,0.76837,0.76837,0,wrong_intent,shift,0.73143,0.73935,1.10400,0.20403,0.05759,0.00940,drawer_handle,0.38236
morphology_shift,3,14,object_affordance_classifier,rotate,rotate,1,1,0.09203,0.95095,0.04905,0,success,shift,0.79420,0.74534,0.93058,0.21294,0.03465,0.00856,valve,0.46746
morphology_shift,3,15,object_affordance_classifier,lift,lift,1,1,0.00000,0.98714,0.01286,0,success,shift,0.79937,1.26624,1.00859,0.24651,0.02426,0.00651,mug,0.42156
morphology_shift,3,16,object_affordance_classifier,place,place,1,1,0.17253,0.98592,0.01408,0,success,shift,0.71530,1.27650,1.02631,0.17386,0.05864,0.00582,cup_to_bowl,0.43073
morphology_shift,3,17,object_affordance_classifier,handoff,handoff,1,1,0.35799,0.97869,0.02131,0,success,shift,0.76538,1.27449,1.03158,0.21307,0.05156,0.00820,tool_handoff,0.43991
morphology_shift,3,18,object_affordance_classifier,push,pull,0,0,0.18842,0.76853,0.76853,0,wrong_intent,shift,1.37696,1.29654,1.05579,0.19925,0.04190,0.00737,sliding_box,0.43014
morphology_shift,3,19,object_affordance_classifier,pull,pull,1,1,0.07697,0.77906,0.22094,0,success,shift,1.28889,1.28706,0.87206,0.23774,0.02216,0.00863,tethered_box,0.51908
morphology_shift,3,20,object_affordance_classifier,rotate,rotate,1,1,0.04077,0.96374,0.03626,0,success,shift,1.34589,0.77100,1.03026,0.21043,0.04305,0.00485,knob,0.44381
morphology_shift,3,21,object_affordance_classifier,lift,lift,1,1,0.00000,0.96095,0.03905,0,success,shift,1.26461,0.73882,1.08041,0.24581,0.04886,0.00876,mug,0.38668
morphology_shift,3,22,object_affordance_classifier,place,place,1,1,0.30950,0.96906,0.03094,0,success,shift,1.35551,1.29059,0.96447,0.17988,0.04794,0.01115,block_to_bin,0.47922
morphology_shift,3,23,object_affordance_classifier,handoff,handoff,1,1,0.16425,0.98764,0.01236,0,success,shift,1.38489,1.29932,0.99052,0.11654,0.03023,0.00942,part_handoff,0.42627
morphology_shift,3,24,object_affordance_classifier,push,pull,0,0,0.21882,0.76057,0.76057,0,wrong_intent,shift,1.23555,1.31910,0.96688,0.21658,0.05823,0.01007,sliding_box,0.47877
morphology_shift,3,25,object_affordance_classifier,pull,push,0,0,0.58749,0.76520,0.76520,0,wrong_intent,shift,1.31249,0.81641,0.99722,0.23647,0.05020,0.00918,tethered_box,0.43158
morphology_shift,3,26,object_affordance_classifier,rotate,rotate,1,1,0.03101,0.88420,0.11580,0,success,shift,0.71032,1.22713,0.86315,0.17494,0.00699,0.00860,jar_lid,0.52276
morphology_shift,3,27,object_affordance_classifier,lift,lift,1,1,0.00000,0.96978,0.03022,0,success,shift,0.79719,1.29316,0.84838,0.16037,0.00001,0.01098,mug,0.51379
morphology_shift,3,28,object_affordance_classifier,place,place,1,0,0.66969,0.94507,0.05493,0,bad_action_parameter,shift,0.75511,1.29927,0.92607,0.15369,0.03267,0.00529,block_to_bin,0.47244
morphology_shift,3,29,object_affordance_classifier,handoff,handoff,1,1,0.38073,0.95074,0.04926,0,success,shift,1.38225,0.70402,0.95503,0.14853,0.00318,0.01031,tool_handoff,0.47460
morphology_shift,3,30,object_affordance_classifier,push,pull,0,0,0.17619,0.77724,0.77724,0,wrong_intent,shift,0.72246,1.32963,0.80287,0.14260,0.03530,0.00958,cart,0.55471
morphology_shift,3,31,object_affordance_classifier,pull,pull,1,1,0.09888,0.75940,0.24060,0,success,shift,1.32610,0.72029,1.01484,0.20021,0.05189,0.00724,sliding_tray,0.44569
morphology_shift,3,32,object_affordance_classifier,rotate,rotate,1,1,0.07575,0.95791,0.04209,0,success,shift,0.71469,0.75439,1.06301,0.18639,0.01129,0.00833,knob,0.43043
morphology_shift,3,33,object_affordance_classifier,lift,lift,1,1,0.00000,0.97819,0.02181,0,success,shift,1.27778,1.29660,1.08002,0.17568,0.05084,0.00487,mug,0.38856
morphology_shift,3,34,object_affordance_classifier,place,place,1,1,0.07375,0.94888,0.05112,0,success,shift,0.78420,0.71112,1.11327,0.17106,0.05809,0.01145,peg_to_slot,0.39079
morphology_shift,3,35,object_affordance_classifier,handoff,handoff,1,1,0.45341,0.96748,0.03252,0,success,shift,1.29631,1.26382,1.17455,0.22099,0.00300,0.00606,tool_handoff,0.40015
morphology_shift,3,36,object_affordance_classifier,push,push,1,1,0.10066,0.75720,0.24280,0,success,shift,1.26122,0.76543,0.94091,0.13403,0.05898,0.00702,sliding_box,0.49130
morphology_shift,3,37,object_affordance_classifier,pull,push,0,0,0.20474,0.76209,0.76209,0,wrong_intent,shift,0.71708,0.75419,0.91618,0.13824,0.05011,0.01140,tethered_box,0.46484
morphology_shift,3,38,object_affordance_classifier,rotate,rotate,1,1,0.11990,0.87363,0.12637,0,success,shift,0.75371,1.24342,0.86591,0.17836,0.02851,0.00890,valve,0.51471
morphology_shift,3,39,object_affordance_classifier,lift,lift,1,1,0.00000,0.98483,0.01517,0,success,shift,0.66540,1.29356,0.95283,0.11362,0.03376,0.00867,tool,0.47428
morphology_shift,3,40,object_affordance_classifier,place,place,1,1,0.49229,0.95766,0.04234,0,success,shift,1.26665,0.74762,1.06576,0.16137,0.00238,0.00533,block_to_bin,0.43392
morphology_shift,3,41,object_affordance_classifier,handoff,handoff,1,1,0.19028,0.91418,0.08582,0,success,shift,1.44254,0.69994,0.97239,0.13643,0.00844,0.01086,tool_handoff,0.49331
morphology_shift,3,0,style_invariant_logistic,push,push,1,1,0.03037,0.92625,0.07375,0,success,shift,0.71650,0.72006,1.00031,0.18492,0.04909,0.00455,cart,0.43678
morphology_shift,3,1,style_invariant_logistic,pull,pull,1,1,0.10423,0.84625,0.15375,0,success,shift,1.29292,1.27301,0.94743,0.17873,0.02276,0.00836,sliding_tray,0.48110
morphology_shift,3,2,style_invariant_logistic,rotate,pull,0,0,1.26036,0.51208,0.51208,0,wrong_intent,shift,1.25182,1.24099,0.90045,0.19824,0.01661,0.01194,knob,0.46700
morphology_shift,3,3,style_invariant_logistic,lift,lift,1,1,0.00000,0.98532,0.01468,0,success,shift,1.28633,1.22764,0.98678,0.13874,0.04268,0.00725,mug,0.43826
morphology_shift,3,4,style_invariant_logistic,place,place,1,1,0.00764,0.98999,0.01001,0,success,shift,0.73088,0.75775,1.01408,0.18714,0.00818,0.01007,cup_to_bowl,0.43061
morphology_shift,3,5,style_invariant_logistic,handoff,handoff,1,1,0.01468,0.97986,0.02014,0,success,shift,1.29742,0.68775,1.10049,0.16303,0.00505,0.00478,cup_handoff,0.39325
morphology_shift,3,6,style_invariant_logistic,push,rotate,0,0,0.43350,0.48738,0.48738,0,wrong_intent,shift,0.71389,1.24040,0.90585,0.15982,0.02136,0.00807,sliding_box,0.47728
morphology_shift,3,7,style_invariant_logistic,pull,push,0,0,0.03215,0.58964,0.58964,0,wrong_intent,shift,0.72734,0.73247,1.04713,0.22327,0.05512,0.00606,tethered_box,0.44649
morphology_shift,3,8,style_invariant_logistic,rotate,rotate,1,1,0.01966,0.77757,0.22243,0,success,shift,1.33460,0.69050,1.06101,0.31490,0.04778,0.00770,valve,0.43209
morphology_shift,3,9,style_invariant_logistic,lift,lift,1,1,0.00000,0.99992,0.00008,0,success,shift,0.66428,0.72518,0.87005,0.29608,0.03151,0.00537,mug,0.52808
morphology_shift,3,10,style_invariant_logistic,place,place,1,1,0.01985,0.85319,0.14681,0,success,shift,1.42444,1.26198,1.08631,0.24487,0.00432,0.00768,block_to_bin,0.38022
morphology_shift,3,11,style_invariant_logistic,handoff,handoff,1,1,0.00685,0.99939,0.00061,0,success,shift,0.74444,1.26026,1.02785,0.14018,0.05263,0.00789,part_handoff,0.42922
morphology_shift,3,12,style_invariant_logistic,push,push,1,1,0.08097,0.98327,0.01673,0,success,shift,0.69789,1.25989,0.93105,0.19073,0.01495,0.00714,sliding_box,0.45827
morphology_shift,3,13,style_invariant_logistic,pull,rotate,0,0,1.21971,0.89666,0.89666,0,wrong_intent,shift,0.73143,0.73935,1.10400,0.20403,0.05759,0.00940,drawer_handle,0.38236
morphology_shift,3,14,style_invariant_logistic,rotate,rotate,1,1,0.00217,0.95019,0.04981,0,success,shift,0.79420,0.74534,0.93058,0.21294,0.03465,0.00856,valve,0.46746
morphology_shift,3,15,style_invariant_logistic,lift,lift,1,1,0.00000,0.99520,0.00480,0,success,shift,0.79937,1.26624,1.00859,0.24651,0.02426,0.00651,mug,0.42156
morphology_shift,3,16,style_invariant_logistic,place,place,1,1,0.00102,0.98772,0.01228,0,success,shift,0.71530,1.27650,1.02631,0.17386,0.05864,0.00582,cup_to_bowl,0.43073
morphology_shift,3,17,style_invariant_logistic,handoff,handoff,1,1,0.01516,0.99804,0.00196,0,success,shift,0.76538,1.27449,1.03158,0.21307,0.05156,0.00820,tool_handoff,0.43991
morphology_shift,3,18,style_invariant_logistic,push,pull,0,0,0.02359,0.77061,0.77061,0,wrong_intent,shift,1.37696,1.29654,1.05579,0.19925,0.04190,0.00737,sliding_box,0.43014
morphology_shift,3,19,style_invariant_logistic,pull,pull,1,1,0.06514,0.96048,0.03952,0,success,shift,1.28889,1.28706,0.87206,0.23774,0.02216,0.00863,tethered_box,0.51908
morphology_shift,3,20,style_invariant_logistic,rotate,pull,0,0,1.28756,0.58624,0.58624,0,wrong_intent,shift,1.34589,0.77100,1.03026,0.21043,0.04305,0.00485,knob,0.44381
morphology_shift,3,21,style_invariant_logistic,lift,lift,1,1,0.00000,0.96831,0.03169,0,success,shift,1.26461,0.73882,1.08041,0.24581,0.04886,0.00876,mug,0.38668
morphology_shift,3,22,style_invariant_logistic,place,place,1,1,0.05042,0.55286,0.44714,0,success,shift,1.35551,1.29059,0.96447,0.17988,0.04794,0.01115,block_to_bin,0.47922
morphology_shift,3,23,style_invariant_logistic,handoff,handoff,1,1,0.00370,0.98246,0.01754,0,success,shift,1.38489,1.29932,0.99052,0.11654,0.03023,0.00942,part_handoff,0.42627
morphology_shift,3,24,style_invariant_logistic,push,push,1,1,0.02723,0.61843,0.38157,0,success,shift,1.23555,1.31910,0.96688,0.21658,0.05823,0.01007,sliding_box,0.47877
morphology_shift,3,25,style_invariant_logistic,pull,pull,1,1,0.11586,0.87635,0.12365,0,success,shift,1.31249,0.81641,0.99722,0.23647,0.05020,0.00918,tethered_box,0.43158
morphology_shift,3,26,style_invariant_logistic,rotate,rotate,1,1,0.03400,0.96820,0.03180,0,success,shift,0.71032,1.22713,0.86315,0.17494,0.00699,0.00860,jar_lid,0.52276
morphology_shift,3,27,style_invariant_logistic,lift,lift,1,1,0.00000,0.96375,0.03625,0,success,shift,0.79719,1.29316,0.84838,0.16037,0.00001,0.01098,mug,0.51379
morphology_shift,3,28,style_invariant_logistic,place,place,1,1,0.00379,0.99377,0.00623,0,success,shift,0.75511,1.29927,0.92607,0.15369,0.03267,0.00529,block_to_bin,0.47244
morphology_shift,3,29,style_invariant_logistic,handoff,handoff,1,1,0.06026,0.95615,0.04385,0,success,shift,1.38225,0.70402,0.95503,0.14853,0.00318,0.01031,tool_handoff,0.47460
morphology_shift,3,30,style_invariant_logistic,push,push,1,1,0.04903,0.86399,0.13601,0,success,shift,0.72246,1.32963,0.80287,0.14260,0.03530,0.00958,cart,0.55471
morphology_shift,3,31,style_invariant_logistic,pull,pull,1,1,0.01980,0.92698,0.07302,0,success,shift,1.32610,0.72029,1.01484,0.20021,0.05189,0.00724,sliding_tray,0.44569
morphology_shift,3,32,style_invariant_logistic,rotate,rotate,1,1,0.00984,0.97813,0.02187,0,success,shift,0.71469,0.75439,1.06301,0.18639,0.01129,0.00833,knob,0.43043
morphology_shift,3,33,style_invariant_logistic,lift,lift,1,1,0.00000,0.98337,0.01663,0,success,shift,1.27778,1.29660,1.08002,0.17568,0.05084,0.00487,mug,0.38856
morphology_shift,3,34,style_invariant_logistic,place,place,1,1,0.09794,0.96170,0.03830,0,success,shift,0.78420,0.71112,1.11327,0.17106,0.05809,0.01145,peg_to_slot,0.39079
morphology_shift,3,35,style_invariant_logistic,handoff,handoff,1,1,0.00777,0.62832,0.37168,0,success,shift,1.29631,1.26382,1.17455,0.22099,0.00300,0.00606,tool_handoff,0.40015
morphology_shift,3,36,style_invariant_logistic,push,push,1,1,0.04189,0.92123,0.07877,0,success,shift,1.26122,0.76543,0.94091,0.13403,0.05898,0.00702,sliding_box,0.49130
morphology_shift,3,37,style_invariant_logistic,pull,rotate,0,0,1.37234,0.77633,0.77633,0,wrong_intent,shift,0.71708,0.75419,0.91618,0.13824,0.05011,0.01140,tethered_box,0.46484
morphology_shift,3,38,style_invariant_logistic,rotate,rotate,1,1,0.01129,0.92693,0.07307,0,success,shift,0.75371,1.24342,0.86591,0.17836,0.02851,0.00890,valve,0.51471
morphology_shift,3,39,style_invariant_logistic,lift,lift,1,1,0.00000,0.99267,0.00733,0,success,shift,0.66540,1.29356,0.95283,0.11362,0.03376,0.00867,tool,0.47428
morphology_shift,3,40,style_invariant_logistic,place,place,1,1,0.01286,0.67597,0.32403,0,success,shift,1.26665,0.74762,1.06576,0.16137,0.00238,0.00533,block_to_bin,0.43392
morphology_shift,3,41,style_invariant_logistic,handoff,handoff,1,1,0.03524,0.54663,0.45337,0,success,shift,1.44254,0.69994,0.97239,0.13643,0.00844,0.01086,tool_handoff,0.49331
morphology_shift,3,0,physical_intent_disambiguation,push,push,1,1,0.03037,0.83629,0.16371,0,success,shift,0.71650,0.72006,1.00031,0.18492,0.04909,0.00455,cart,0.43678
morphology_shift,3,1,physical_intent_disambiguation,pull,pull,1,1,0.10423,0.56891,0.43109,0,success,shift,1.29292,1.27301,0.94743,0.17873,0.02276,0.00836,sliding_tray,0.48110
morphology_shift,3,2,physical_intent_disambiguation,rotate,rotate,1,1,0.03389,0.93659,0.06341,0,success,shift,1.25182,1.24099,0.90045,0.19824,0.01661,0.01194,knob,0.46700
morphology_shift,3,3,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84304,0.15696,0,success,shift,1.28633,1.22764,0.98678,0.13874,0.04268,0.00725,mug,0.43826
morphology_shift,3,4,physical_intent_disambiguation,place,place,1,1,0.00764,0.94069,0.05931,0,success,shift,0.73088,0.75775,1.01408,0.18714,0.00818,0.01007,cup_to_bowl,0.43061
morphology_shift,3,5,physical_intent_disambiguation,handoff,handoff,1,1,0.01468,0.81998,0.18002,0,success,shift,1.29742,0.68775,1.10049,0.16303,0.00505,0.00478,cup_handoff,0.39325
morphology_shift,3,6,physical_intent_disambiguation,push,push,1,1,0.08430,0.84404,0.15596,0,success,shift,0.71389,1.24040,0.90585,0.15982,0.02136,0.00807,sliding_box,0.47728
morphology_shift,3,7,physical_intent_disambiguation,pull,pull,1,1,0.03215,0.78389,0.21611,0,success,shift,0.72734,0.73247,1.04713,0.22327,0.05512,0.00606,tethered_box,0.44649
morphology_shift,3,8,physical_intent_disambiguation,rotate,rotate,1,1,0.01966,0.96751,0.03249,0,success,shift,1.33460,0.69050,1.06101,0.31490,0.04778,0.00770,valve,0.43209
morphology_shift,3,9,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.86319,0.13681,0,success,shift,0.66428,0.72518,0.87005,0.29608,0.03151,0.00537,mug,0.52808
morphology_shift,3,10,physical_intent_disambiguation,place,place,1,1,0.01985,0.94226,0.05774,0,success,shift,1.42444,1.26198,1.08631,0.24487,0.00432,0.00768,block_to_bin,0.38022
morphology_shift,3,11,physical_intent_disambiguation,handoff,handoff,1,1,0.00685,0.81817,0.18183,0,success,shift,0.74444,1.26026,1.02785,0.14018,0.05263,0.00789,part_handoff,0.42922
morphology_shift,3,12,physical_intent_disambiguation,push,push,1,1,0.08097,0.83492,0.16508,0,success,shift,0.69789,1.25989,0.93105,0.19073,0.01495,0.00714,sliding_box,0.45827
morphology_shift,3,13,physical_intent_disambiguation,pull,pull,1,1,0.20428,0.53449,0.46551,0,success,shift,0.73143,0.73935,1.10400,0.20403,0.05759,0.00940,drawer_handle,0.38236
morphology_shift,3,14,physical_intent_disambiguation,rotate,rotate,1,1,0.00217,0.94858,0.05142,0,success,shift,0.79420,0.74534,0.93058,0.21294,0.03465,0.00856,valve,0.46746
morphology_shift,3,15,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.85779,0.14221,0,success,shift,0.79937,1.26624,1.00859,0.24651,0.02426,0.00651,mug,0.42156
morphology_shift,3,16,physical_intent_disambiguation,place,place,1,1,0.00102,0.92039,0.07961,0,success,shift,0.71530,1.27650,1.02631,0.17386,0.05864,0.00582,cup_to_bowl,0.43073
morphology_shift,3,17,physical_intent_disambiguation,handoff,handoff,1,1,0.01516,0.84021,0.15979,0,success,shift,0.76538,1.27449,1.03158,0.21307,0.05156,0.00820,tool_handoff,0.43991
morphology_shift,3,18,physical_intent_disambiguation,push,pull,0,0,0.02359,0.65170,0.65170,0,wrong_intent,shift,1.37696,1.29654,1.05579,0.19925,0.04190,0.00737,sliding_box,0.43014
morphology_shift,3,19,physical_intent_disambiguation,pull,pull,1,1,0.06514,0.92525,0.07475,0,success,shift,1.28889,1.28706,0.87206,0.23774,0.02216,0.00863,tethered_box,0.51908
morphology_shift,3,20,physical_intent_disambiguation,rotate,rotate,1,1,0.00390,0.95100,0.04900,0,success,shift,1.34589,0.77100,1.03026,0.21043,0.04305,0.00485,knob,0.44381
morphology_shift,3,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.98432,0.01568,0,success,shift,1.26461,0.73882,1.08041,0.24581,0.04886,0.00876,mug,0.38668
morphology_shift,3,22,physical_intent_disambiguation,place,place,1,1,0.05042,0.81403,0.18597,0,success,shift,1.35551,1.29059,0.96447,0.17988,0.04794,0.01115,block_to_bin,0.47922
morphology_shift,3,23,physical_intent_disambiguation,handoff,handoff,1,1,0.00370,0.84280,0.15720,0,success,shift,1.38489,1.29932,0.99052,0.11654,0.03023,0.00942,part_handoff,0.42627
morphology_shift,3,24,physical_intent_disambiguation,push,push,1,1,0.02723,0.78678,0.21322,0,success,shift,1.23555,1.31910,0.96688,0.21658,0.05823,0.01007,sliding_box,0.47877
morphology_shift,3,25,physical_intent_disambiguation,pull,pull,1,1,0.11586,0.59468,0.40532,0,success,shift,1.31249,0.81641,0.99722,0.23647,0.05020,0.00918,tethered_box,0.43158
morphology_shift,3,26,physical_intent_disambiguation,rotate,rotate,1,1,0.03400,0.97403,0.02597,0,success,shift,0.71032,1.22713,0.86315,0.17494,0.00699,0.00860,jar_lid,0.52276
morphology_shift,3,27,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84916,0.15084,0,success,shift,0.79719,1.29316,0.84838,0.16037,0.00001,0.01098,mug,0.51379
morphology_shift,3,28,physical_intent_disambiguation,place,place,1,1,0.00379,0.97280,0.02720,0,success,shift,0.75511,1.29927,0.92607,0.15369,0.03267,0.00529,block_to_bin,0.47244
morphology_shift,3,29,physical_intent_disambiguation,handoff,handoff,1,1,0.06026,0.83854,0.16146,0,success,shift,1.38225,0.70402,0.95503,0.14853,0.00318,0.01031,tool_handoff,0.47460
morphology_shift,3,30,physical_intent_disambiguation,push,push,1,1,0.04903,0.76186,0.23814,0,success,shift,0.72246,1.32963,0.80287,0.14260,0.03530,0.00958,cart,0.55471
morphology_shift,3,31,physical_intent_disambiguation,pull,pull,1,1,0.01980,0.89018,0.10982,0,success,shift,1.32610,0.72029,1.01484,0.20021,0.05189,0.00724,sliding_tray,0.44569
morphology_shift,3,32,physical_intent_disambiguation,rotate,rotate,1,1,0.00984,0.97432,0.02568,0,success,shift,0.71469,0.75439,1.06301,0.18639,0.01129,0.00833,knob,0.43043
morphology_shift,3,33,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84341,0.15659,0,success,shift,1.27778,1.29660,1.08002,0.17568,0.05084,0.00487,mug,0.38856
morphology_shift,3,34,physical_intent_disambiguation,place,place,1,1,0.09794,0.89041,0.10959,0,success,shift,0.78420,0.71112,1.11327,0.17106,0.05809,0.01145,peg_to_slot,0.39079
morphology_shift,3,35,physical_intent_disambiguation,handoff,handoff,1,1,0.00777,0.83410,0.16590,0,success,shift,1.29631,1.26382,1.17455,0.22099,0.00300,0.00606,tool_handoff,0.40015
morphology_shift,3,36,physical_intent_disambiguation,push,push,1,1,0.04189,0.92374,0.07626,0,success,shift,1.26122,0.76543,0.94091,0.13403,0.05898,0.00702,sliding_box,0.49130
morphology_shift,3,37,physical_intent_disambiguation,pull,pull,1,1,0.07874,0.58987,0.41013,0,success,shift,0.71708,0.75419,0.91618,0.13824,0.05011,0.01140,tethered_box,0.46484
morphology_shift,3,38,physical_intent_disambiguation,rotate,rotate,1,1,0.01129,0.97475,0.02525,0,success,shift,0.75371,1.24342,0.86591,0.17836,0.02851,0.00890,valve,0.51471
morphology_shift,3,39,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.86188,0.13812,0,success,shift,0.66540,1.29356,0.95283,0.11362,0.03376,0.00867,tool,0.47428
morphology_shift,3,40,physical_intent_disambiguation,place,place,1,1,0.01286,0.90849,0.09151,0,success,shift,1.26665,0.74762,1.06576,0.16137,0.00238,0.00533,block_to_bin,0.43392
morphology_shift,3,41,physical_intent_disambiguation,handoff,handoff,1,1,0.03524,0.74444,0.25556,0,success,shift,1.44254,0.69994,0.97239,0.13643,0.00844,0.01086,tool_handoff,0.49331
morphology_shift,3,0,oracle_intent_upper_bound,push,push,1,1,0.02951,0.98500,0.01500,0,success,shift,0.71650,0.72006,1.00031,0.18492,0.04909,0.00455,cart,0.43678
morphology_shift,3,1,oracle_intent_upper_bound,pull,pull,1,1,0.01812,0.98500,0.01500,0,success,shift,1.29292,1.27301,0.94743,0.17873,0.02276,0.00836,sliding_tray,0.48110
morphology_shift,3,2,oracle_intent_upper_bound,rotate,rotate,1,1,0.00301,0.98500,0.01500,0,success,shift,1.25182,1.24099,0.90045,0.19824,0.01661,0.01194,knob,0.46700
morphology_shift,3,3,oracle_intent_upper_bound,lift,lift,1,1,0.02675,0.98500,0.01500,0,success,shift,1.28633,1.22764,0.98678,0.13874,0.04268,0.00725,mug,0.43826
morphology_shift,3,4,oracle_intent_upper_bound,place,place,1,1,0.02273,0.98500,0.01500,0,success,shift,0.73088,0.75775,1.01408,0.18714,0.00818,0.01007,cup_to_bowl,0.43061
morphology_shift,3,5,oracle_intent_upper_bound,handoff,handoff,1,1,0.04892,0.98500,0.01500,0,success,shift,1.29742,0.68775,1.10049,0.16303,0.00505,0.00478,cup_handoff,0.39325
morphology_shift,3,6,oracle_intent_upper_bound,push,push,1,1,0.03063,0.98500,0.01500,0,success,shift,0.71389,1.24040,0.90585,0.15982,0.02136,0.00807,sliding_box,0.47728
morphology_shift,3,7,oracle_intent_upper_bound,pull,pull,1,1,0.01359,0.98500,0.01500,0,success,shift,0.72734,0.73247,1.04713,0.22327,0.05512,0.00606,tethered_box,0.44649
morphology_shift,3,8,oracle_intent_upper_bound,rotate,rotate,1,1,0.00865,0.98500,0.01500,0,success,shift,1.33460,0.69050,1.06101,0.31490,0.04778,0.00770,valve,0.43209
morphology_shift,3,9,oracle_intent_upper_bound,lift,lift,1,1,0.02036,0.98500,0.01500,0,success,shift,0.66428,0.72518,0.87005,0.29608,0.03151,0.00537,mug,0.52808
morphology_shift,3,10,oracle_intent_upper_bound,place,place,1,1,0.00368,0.98500,0.01500,0,success,shift,1.42444,1.26198,1.08631,0.24487,0.00432,0.00768,block_to_bin,0.38022
morphology_shift,3,11,oracle_intent_upper_bound,handoff,handoff,1,1,0.03216,0.98500,0.01500,0,success,shift,0.74444,1.26026,1.02785,0.14018,0.05263,0.00789,part_handoff,0.42922
morphology_shift,3,12,oracle_intent_upper_bound,push,push,1,1,0.01937,0.98500,0.01500,0,success,shift,0.69789,1.25989,0.93105,0.19073,0.01495,0.00714,sliding_box,0.45827
morphology_shift,3,13,oracle_intent_upper_bound,pull,pull,1,1,0.04071,0.98500,0.01500,0,success,shift,0.73143,0.73935,1.10400,0.20403,0.05759,0.00940,drawer_handle,0.38236
morphology_shift,3,14,oracle_intent_upper_bound,rotate,rotate,1,1,0.00039,0.98500,0.01500,0,success,shift,0.79420,0.74534,0.93058,0.21294,0.03465,0.00856,valve,0.46746
morphology_shift,3,15,oracle_intent_upper_bound,lift,lift,1,1,0.03208,0.98500,0.01500,0,success,shift,0.79937,1.26624,1.00859,0.24651,0.02426,0.00651,mug,0.42156
morphology_shift,3,16,oracle_intent_upper_bound,place,place,1,1,0.00318,0.98500,0.01500,0,success,shift,0.71530,1.27650,1.02631,0.17386,0.05864,0.00582,cup_to_bowl,0.43073
morphology_shift,3,17,oracle_intent_upper_bound,handoff,handoff,1,1,0.02176,0.98500,0.01500,0,success,shift,0.76538,1.27449,1.03158,0.21307,0.05156,0.00820,tool_handoff,0.43991
morphology_shift,3,18,oracle_intent_upper_bound,push,push,1,1,0.01881,0.98500,0.01500,0,success,shift,1.37696,1.29654,1.05579,0.19925,0.04190,0.00737,sliding_box,0.43014
morphology_shift,3,19,oracle_intent_upper_bound,pull,pull,1,1,0.03374,0.98500,0.01500,0,success,shift,1.28889,1.28706,0.87206,0.23774,0.02216,0.00863,tethered_box,0.51908
morphology_shift,3,20,oracle_intent_upper_bound,rotate,rotate,1,1,0.05183,0.98500,0.01500,0,success,shift,1.34589,0.77100,1.03026,0.21043,0.04305,0.00485,knob,0.44381
morphology_shift,3,21,oracle_intent_upper_bound,lift,lift,1,1,0.01550,0.98500,0.01500,0,success,shift,1.26461,0.73882,1.08041,0.24581,0.04886,0.00876,mug,0.38668
morphology_shift,3,22,oracle_intent_upper_bound,place,place,1,1,0.04134,0.98500,0.01500,0,success,shift,1.35551,1.29059,0.96447,0.17988,0.04794,0.01115,block_to_bin,0.47922
morphology_shift,3,23,oracle_intent_upper_bound,handoff,handoff,1,1,0.02909,0.98500,0.01500,0,success,shift,1.38489,1.29932,0.99052,0.11654,0.03023,0.00942,part_handoff,0.42627
morphology_shift,3,24,oracle_intent_upper_bound,push,push,1,1,0.03547,0.98500,0.01500,0,success,shift,1.23555,1.31910,0.96688,0.21658,0.05823,0.01007,sliding_box,0.47877
